student_id,day,sleep_hours,study_hours,screen_time_hours,physical_activity_mins,academic_workload_score,social_activity_hours,anxiety_level,mood_rating,routine_consistency_score,journal_entry,stress_score,severity_tier,stress_nature,stress_trajectory,major_factors
STU_061,2,4.96,7.0,7.27,17.5,7.65,1.47,8.79,3.42,7.68,"Running out of time to complete all my tasks today, constantly rushing.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_061,3,4.91,7.0,7.05,15.6,7.8,1.29,8.84,3.41,6.21,"Juggling classes, projects, and personal commitments is overwhelming.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_061,4,4.87,7.0,7.38,14.5,7.95,1.45,8.88,3.39,4.06,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_061,5,4.82,7.0,7.07,11.5,8.1,1.35,8.93,3.37,3.48,"Running out of time to complete all my tasks today, constantly rushing.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_061,6,4.78,7.0,7.17,16.2,8.25,1.13,8.97,3.36,5.2,"Running out of time to complete all my tasks today, constantly rushing.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_061,7,4.73,7.0,7.99,11.1,8.4,1.15,9.02,3.34,6.95,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_062,1,4.04,4.99,8.99,22.5,6.12,4.7,7.48,3.64,4.0,Screen usage late at night is ruining my sleep quality.,90.94,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_062,2,3.71,4.99,8.64,16.8,6.12,4.7,7.64,3.34,3.63,Disrupted sleep schedule and constant headaches throughout the morning.,95.54,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_062,3,3.41,4.99,8.96,18.7,6.8,4.7,7.8,3.07,6.06,Screen usage late at night is ruining my sleep quality.,97.91,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_062,4,3.94,4.99,8.4,19.5,6.47,4.7,7.53,3.55,5.4,Screen usage late at night is ruining my sleep quality.,92.95,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_062,5,3.35,4.99,8.39,21.2,6.29,4.7,7.83,3.01,3.98,Insomnia is killing me. Only slept 3 hours last night and feel exhausted.,96.48,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_062,6,3.45,4.99,8.15,15.3,6.49,4.7,7.78,3.1,6.6,Disrupted sleep schedule and constant headaches throughout the morning.,97.98,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_062,7,3.44,4.99,9.23,18.1,6.24,4.7,7.78,3.1,6.72,Screen usage late at night is ruining my sleep quality.,98.0,Severe,Sleep-related,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_063,1,5.41,7.84,7.27,16.6,7.2,1.62,7.4,4.54,9.32,Constant pressure to perform well and keep up high GPA expectations.,93.09,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_063,2,5.24,6.56,7.27,16.6,7.44,1.58,7.37,4.55,8.42,Constant pressure to perform well and keep up high GPA expectations.,95.0,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_063,3,4.95,7.74,7.27,16.6,6.89,2.5,7.28,4.59,8.57,Worried about my upcoming seminar presentation in front of professors.,88.99,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_063,4,5.49,7.74,7.27,16.6,7.15,1.87,7.68,4.43,5.69,Terrified about campus placement interviews and job application rejections.,92.46,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_063,5,5.04,7.25,7.27,16.6,6.78,1.63,8.35,4.16,8.11,Terrified about campus placement interviews and job application rejections.,95.0,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_063,6,4.97,7.69,7.27,16.6,7.49,2.3,7.81,4.38,3.24,Feeling inadequate compared to my peers during coding competitive tests.,95.01,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity""]"
STU_063,7,5.13,6.58,7.27,16.6,6.9,1.87,6.58,4.87,7.49,Worried about my upcoming seminar presentation in front of professors.,88.79,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_064,1,7.57,9.03,3.97,49.8,5.81,1.15,5.55,5.22,4.75,Can't focus on studying due to overwhelming course requirements and deadlines.,59.57,Moderate,Academic,Sudden Escalation,"[""Social Isolation""]"
STU_064,2,7.6,9.16,3.31,39.4,5.74,1.38,5.52,5.24,8.34,Can't focus on studying due to overwhelming course requirements and deadlines.,61.59,High,Academic,Sudden Escalation,"[""Social Isolation""]"
STU_064,3,7.89,9.35,3.61,49.7,5.83,1.27,5.47,5.27,4.13,I have three major midterms coming up this week and I feel completely unprepared.,59.98,Moderate,Academic,Sudden Escalation,"[""Social Isolation""]"
STU_064,4,7.86,8.97,3.13,51.0,6.19,1.76,5.62,5.19,8.35,Can't focus on studying due to overwhelming course requirements and deadlines.,57.01,Moderate,Academic,Sudden Escalation,"[""Social Isolation""]"
STU_064,5,6.85,9.07,3.13,46.2,7.32,1.53,6.37,4.81,6.81,Extremely anxious about upcoming lab exams and pending submissions.,70.54,High,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_064,6,7.14,10.22,3.85,41.4,7.17,1.84,6.23,4.89,8.55,Struggling with the heavy assignment load and complex programming projects.,70.12,High,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_064,7,7.1,9.21,3.33,48.7,7.6,1.47,6.41,4.8,6.08,I have three major midterms coming up this week and I feel completely unprepared.,72.53,High,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_065,1,6.48,4.69,4.26,51.2,5.68,4.02,7.0,4.7,6.8,Feeling inadequate compared to my peers during coding competitive tests.,67.02,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,2,6.12,5.55,4.26,51.2,5.04,3.53,7.62,4.45,4.94,Worried about my upcoming seminar presentation in front of professors.,70.21,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,3,6.11,4.15,4.26,51.2,5.14,3.73,8.22,4.21,4.22,Worried about my upcoming seminar presentation in front of professors.,71.13,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,4,6.67,4.41,4.26,51.2,5.55,3.51,8.12,4.25,7.42,Worried about my upcoming seminar presentation in front of professors.,70.91,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,5,6.11,5.03,4.26,51.2,5.75,4.11,7.34,4.57,6.79,Terrified about campus placement interviews and job application rejections.,69.93,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,6,6.5,5.27,4.26,51.2,6.03,3.65,7.87,4.35,8.89,Feeling inadequate compared to my peers during coding competitive tests.,73.71,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_065,7,6.2,4.81,4.26,51.2,5.7,3.53,8.25,4.2,6.06,Terrified about campus placement interviews and job application rejections.,72.9,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_066,1,7.4,6.35,7.56,57.6,8.4,3.62,5.5,6.0,7.84,"Exhausted from constant workload, lack of sleep, and social fatigue.",65.94,High,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,2,7.46,6.35,7.56,57.6,8.25,3.62,5.35,6.08,5.42,Feeling overwhelmed by academic deadlines and personal life stress.,64.86,High,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,3,7.52,6.35,7.56,57.6,8.1,3.62,5.2,6.15,8.53,"Struggling to manage daily routine, exams, and keeping up health.",64.95,High,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,4,7.58,6.35,7.56,57.6,7.95,3.62,5.05,6.22,6.07,"Everything is building up at once - exams, poor sleep, and placement worries.",62.68,High,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,5,7.64,6.35,7.56,57.6,7.8,3.62,4.9,6.3,8.64,"Everything is building up at once - exams, poor sleep, and placement worries.",59.44,Moderate,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,6,7.7,6.35,7.56,57.6,7.65,3.62,4.75,6.38,5.69,Feeling overwhelmed by academic deadlines and personal life stress.,58.98,Moderate,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_066,7,7.76,6.35,7.56,57.6,7.5,3.62,4.6,6.45,3.89,"Exhausted from constant workload, lack of sleep, and social fatigue.",60.33,High,Mixed,Decreasing,"[""Heavy Academic Workload"", ""Excessive Screen Time""]"
STU_067,1,5.56,8.15,7.53,35.6,5.88,3.19,7.77,4.39,4.36,Worried about my upcoming seminar presentation in front of professors.,78.6,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,2,5.84,8.28,7.53,35.6,5.87,2.58,8.06,4.28,7.12,Feeling inadequate compared to my peers during coding competitive tests.,80.09,Severe,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,3,5.71,8.86,7.53,35.6,5.5,3.32,6.9,4.74,8.8,Terrified about campus placement interviews and job application rejections.,74.56,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,4,5.93,8.21,7.53,35.6,5.86,3.36,7.97,4.31,5.03,Worried about my upcoming seminar presentation in front of professors.,78.87,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,5,5.75,8.17,7.53,35.6,5.2,3.3,6.59,4.86,7.73,Feeling inadequate compared to my peers during coding competitive tests.,75.25,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,6,5.4,7.92,7.53,35.6,5.69,2.37,7.19,4.63,7.88,Worried about my upcoming seminar presentation in front of professors.,82.3,Severe,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_067,7,5.45,8.78,7.53,35.6,5.26,3.34,6.95,4.72,7.77,Constant pressure to perform well and keep up high GPA expectations.,78.63,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_068,1,4.99,7.27,8.46,26.9,6.84,1.0,6.8,5.6,7.3,Feeling isolated from my peer group and struggling with campus social life.,86.79,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,2,4.99,7.27,8.46,26.9,6.84,0.98,6.81,5.59,5.71,Feeling isolated from my peer group and struggling with campus social life.,83.46,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,3,4.99,7.27,8.46,26.9,6.84,1.2,6.68,5.72,7.56,Difficulty balancing group project communication and team dynamics.,85.58,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,4,4.99,7.27,8.46,26.9,6.84,1.34,6.6,5.8,4.96,Feeling isolated from my peer group and struggling with campus social life.,85.74,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,5,4.99,7.27,8.46,26.9,6.84,0.97,6.82,5.58,7.05,Missing home and feeling lonely during weekends in the college dormitory.,87.35,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,6,4.99,7.27,8.46,26.9,6.84,0.94,6.84,5.56,6.33,Feeling isolated from my peer group and struggling with campus social life.,86.04,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_068,7,4.99,7.27,8.46,26.9,6.84,1.01,6.8,5.6,6.24,Feeling isolated from my peer group and struggling with campus social life.,84.9,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,1,7.61,7.99,9.37,26.1,5.46,1.06,6.76,5.64,5.15,Difficulty balancing group project communication and team dynamics.,71.92,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,2,7.61,7.99,9.37,26.1,5.46,1.5,6.5,5.9,8.43,Feeling isolated from my peer group and struggling with campus social life.,68.4,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,3,7.61,7.99,9.37,26.1,5.46,0.96,6.82,5.58,8.07,Feeling isolated from my peer group and struggling with campus social life.,67.82,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,4,7.61,7.99,9.37,26.1,5.46,1.44,6.54,5.86,7.19,Missing home and feeling lonely during weekends in the college dormitory.,68.99,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,5,7.61,7.99,9.37,26.1,5.46,1.13,6.72,5.68,6.02,Missing home and feeling lonely during weekends in the college dormitory.,71.98,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,6,7.61,7.99,9.37,26.1,5.46,1.42,6.55,5.85,8.54,Feeling isolated from my peer group and struggling with campus social life.,65.79,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_069,7,7.61,7.99,9.37,26.1,5.46,1.21,6.67,5.73,7.8,Difficulty balancing group project communication and team dynamics.,69.8,High,Social,Increasing,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_070,1,3.9,4.89,6.58,28.1,9.14,4.42,7.98,4.01,7.48,Extremely anxious about upcoming lab exams and pending submissions.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_070,2,4.09,5.66,6.4,27.8,9.35,4.09,8.01,3.99,3.67,Struggling with the heavy assignment load and complex programming projects.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_070,3,4.05,5.18,6.67,20.6,9.78,4.04,8.2,3.9,6.14,Struggling with the heavy assignment load and complex programming projects.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_070,4,3.81,4.99,6.3,20.0,9.36,4.81,8.1,3.95,9.36,Struggling with the heavy assignment load and complex programming projects.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_070,5,4.14,5.12,6.94,28.4,9.54,4.16,8.07,3.96,7.31,Can't focus on studying due to overwhelming course requirements and deadlines.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_070,6,4.25,5.57,7.13,20.6,9.51,4.81,8.03,3.99,8.54,Extremely anxious about upcoming lab exams and pending submissions.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_070,7,4.29,5.07,6.48,15.2,9.74,4.77,8.11,3.95,5.62,Extremely anxious about upcoming lab exams and pending submissions.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_071,1,6.07,9.79,5.24,53.5,6.38,0.56,7.61,4.45,8.15,Terrified about campus placement interviews and job application rejections.,76.18,High,Performance,Stable,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,2,5.6,9.76,5.24,53.5,6.85,0.5,7.81,4.38,5.36,Worried about my upcoming seminar presentation in front of professors.,83.86,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,3,5.86,9.14,5.24,53.5,5.94,0.5,7.74,4.4,7.65,Worried about my upcoming seminar presentation in front of professors.,78.84,High,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,4,6.0,9.95,5.24,53.5,6.0,0.63,8.16,4.24,6.56,Worried about my upcoming seminar presentation in front of professors.,83.13,Severe,Performance,Stable,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,5,5.6,8.97,5.24,53.5,6.26,0.5,8.14,4.24,3.7,Feeling inadequate compared to my peers during coding competitive tests.,84.75,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,6,5.58,9.09,5.24,53.5,6.49,0.58,7.41,4.53,3.7,Worried about my upcoming seminar presentation in front of professors.,82.63,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_071,7,5.63,10.2,5.24,53.5,6.3,0.5,8.04,4.28,9.27,Constant pressure to perform well and keep up high GPA expectations.,82.55,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_072,1,6.41,7.32,6.03,46.7,8.88,4.03,7.13,4.44,5.72,Extremely anxious about upcoming lab exams and pending submissions.,82.44,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,2,6.1,6.47,6.32,51.5,8.8,4.35,7.19,4.41,5.68,Struggling with the heavy assignment load and complex programming projects.,85.84,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,3,6.06,6.55,6.63,43.7,8.89,3.93,7.24,4.38,4.31,Struggling with the heavy assignment load and complex programming projects.,89.27,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,4,6.34,6.61,6.6,41.9,8.81,3.99,7.12,4.44,7.62,Can't focus on studying due to overwhelming course requirements and deadlines.,87.51,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,5,6.18,6.97,6.87,45.9,8.95,3.97,7.23,4.39,8.7,Can't focus on studying due to overwhelming course requirements and deadlines.,88.53,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,6,6.51,6.26,6.31,55.8,8.61,4.58,6.99,4.5,9.39,Struggling with the heavy assignment load and complex programming projects.,78.15,High,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_072,7,6.43,6.19,6.71,53.5,8.87,4.1,7.12,4.44,3.67,Extremely anxious about upcoming lab exams and pending submissions.,81.96,Severe,Academic,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_073,1,7.47,6.37,4.19,50.3,7.79,2.15,5.5,6.0,5.52,"Struggling to manage daily routine, exams, and keeping up health.",66.02,High,Mixed,Increasing,"[""Heavy Academic Workload""]"
STU_073,2,7.41,6.37,4.19,50.3,7.94,2.15,5.65,5.92,9.28,Feeling overwhelmed by academic deadlines and personal life stress.,69.36,High,Mixed,Increasing,"[""Heavy Academic Workload""]"
STU_073,3,7.35,6.37,4.19,50.3,8.09,2.15,5.8,5.85,4.32,Feeling overwhelmed by academic deadlines and personal life stress.,65.52,High,Mixed,Increasing,"[""Heavy Academic Workload""]"
STU_073,4,7.29,6.37,4.19,50.3,8.24,2.15,5.95,5.78,8.39,"Struggling to manage daily routine, exams, and keeping up health.",71.99,High,Mixed,Increasing,"[""Heavy Academic Workload""]"
STU_073,5,7.23,6.37,4.19,50.3,8.39,2.15,6.1,5.7,7.91,Feeling overwhelmed by academic deadlines and personal life stress.,73.83,High,Mixed,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_073,6,7.17,6.37,4.19,50.3,8.54,2.15,6.25,5.62,8.04,"Exhausted from constant workload, lack of sleep, and social fatigue.",73.23,High,Mixed,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_073,7,7.11,6.37,4.19,50.3,8.69,2.15,6.4,5.55,5.92,Feeling overwhelmed by academic deadlines and personal life stress.,77.31,High,Mixed,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_074,1,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,3.04,Feeling overwhelmed by academic deadlines and personal life stress.,66.49,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,2,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,3.26,"Exhausted from constant workload, lack of sleep, and social fatigue.",68.5,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,3,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,8.03,"Everything is building up at once - exams, poor sleep, and placement worries.",71.28,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,4,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,6.19,Feeling overwhelmed by academic deadlines and personal life stress.,69.46,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,5,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,3.47,Feeling overwhelmed by academic deadlines and personal life stress.,69.14,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,6,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,9.22,"Exhausted from constant workload, lack of sleep, and social fatigue.",69.95,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_074,7,5.25,4.04,5.57,32.0,5.57,3.23,5.5,6.0,5.7,"Exhausted from constant workload, lack of sleep, and social fatigue.",68.83,High,Mixed,Stable,"[""Sleep Deprivation""]"
STU_075,1,4.87,4.33,5.57,24.9,5.16,0.9,6.86,5.54,3.75,Feeling isolated from my peer group and struggling with campus social life.,78.74,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,2,4.87,4.33,5.57,24.9,5.16,1.22,6.67,5.73,9.23,Had a conflict with roommate and feeling socially strained.,75.44,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,3,4.87,4.33,5.57,24.9,5.16,0.95,6.83,5.57,5.51,Feeling isolated from my peer group and struggling with campus social life.,77.21,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,4,4.87,4.33,5.57,24.9,5.16,1.07,6.76,5.64,6.34,Missing home and feeling lonely during weekends in the college dormitory.,76.44,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,5,4.87,4.33,5.57,24.9,5.16,1.09,6.74,5.66,8.84,Missing home and feeling lonely during weekends in the college dormitory.,77.54,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,6,4.87,4.33,5.57,24.9,5.16,1.35,6.59,5.81,4.09,Feeling isolated from my peer group and struggling with campus social life.,76.49,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_075,7,4.87,4.33,5.57,24.9,5.16,0.73,6.96,5.44,7.08,Feeling isolated from my peer group and struggling with campus social life.,79.57,High,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_076,1,7.2,7.52,3.52,39.2,8.19,3.66,6.81,4.78,3.25,Worried about my upcoming seminar presentation in front of professors.,74.57,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_076,2,7.61,6.81,3.52,39.2,7.49,4.33,8.14,4.24,5.52,Feeling inadequate compared to my peers during coding competitive tests.,77.81,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_076,3,7.75,7.19,3.52,39.2,8.05,3.73,7.57,4.47,7.91,Terrified about campus placement interviews and job application rejections.,75.93,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_076,4,7.72,7.6,3.52,39.2,8.0,3.48,6.71,4.82,6.94,Worried about my upcoming seminar presentation in front of professors.,73.23,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_076,5,7.53,7.94,3.52,39.2,7.7,3.58,6.56,4.88,3.89,Constant pressure to perform well and keep up high GPA expectations.,68.25,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_076,6,7.43,7.74,3.52,39.2,7.81,3.44,6.79,4.78,9.22,Worried about my upcoming seminar presentation in front of professors.,73.45,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
